locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBKIICBG_00222	gene	477				
MBKIICBG_00222	CDS	477				hypothetical protein
MBKIICBG_00223	gene	1002				
MBKIICBG_00223	CDS	1002		3.2.1.4		Endoglucanase
MBKIICBG_00224	gene	1680	bcsG			
MBKIICBG_00224	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
MBKIICBG_00225	gene	198				
MBKIICBG_00225	CDS	198				hypothetical protein
MBKIICBG_00226	gene	1554	bcsE			
MBKIICBG_00226	CDS	1554	bcsE			Cyclic di-GMP binding protein BcsE
MBKIICBG_00227	gene	189	yhjR			
MBKIICBG_00227	CDS	189	yhjR			Protein YhjR
MBKIICBG_00228	gene	732	bcsQ_2			
MBKIICBG_00228	CDS	732	bcsQ_2			Cellulose biosynthesis protein BcsQ
MBKIICBG_00229	gene	2619	bcsA			
MBKIICBG_00229	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
MBKIICBG_00230	gene	2304	bcsB_2			
MBKIICBG_00230	CDS	2304	bcsB_2			Cyclic di-GMP-binding protein
MBKIICBG_00231	gene	1110	bcsZ			
MBKIICBG_00231	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
MBKIICBG_00232	gene	3477	bcsC			
MBKIICBG_00232	CDS	3477	bcsC		COG0457	Cellulose synthase operon protein C
MBKIICBG_00233	gene	2007	pdeK			
MBKIICBG_00233	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
MBKIICBG_00234	gene	1287	dctA_1			
MBKIICBG_00234	CDS	1287	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
MBKIICBG_00235	gene	1503	yhjJ			
MBKIICBG_00235	CDS	1503	yhjJ		COG0612	Protein YhjJ
MBKIICBG_00236	gene	930	kdgK_2			
MBKIICBG_00236	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
MBKIICBG_00237	gene	2052				
MBKIICBG_00237	CDS	2052				hypothetical protein
MBKIICBG_00238	gene	1323	yhjE			
MBKIICBG_00238	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
MBKIICBG_00239	gene	1032	yhjD			
MBKIICBG_00239	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
MBKIICBG_00240	gene	900	dmlR_2			
MBKIICBG_00240	CDS	900	dmlR_2			HTH-type transcriptional regulator DmlR
MBKIICBG_00241	gene	759	fabG_1			
MBKIICBG_00241	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBKIICBG_00242	gene	534				
MBKIICBG_00242	CDS	534				hypothetical protein
MBKIICBG_00243	gene	1653	treF			
MBKIICBG_00243	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
MBKIICBG_00244	gene	1194				
MBKIICBG_00244	CDS	1194				hypothetical protein
MBKIICBG_00245	gene	624	gstB_1			
MBKIICBG_00245	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
MBKIICBG_00246	gene	1353	gor			
MBKIICBG_00246	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
MBKIICBG_00247	gene	843	rlmJ			
MBKIICBG_00247	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
MBKIICBG_00248	gene	1272				
MBKIICBG_00248	CDS	1272				hypothetical protein
MBKIICBG_00249	gene	2043	prlC			
MBKIICBG_00249	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
MBKIICBG_00250	gene	753	rsmJ			
MBKIICBG_00250	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
MBKIICBG_00251	gene	1473	dtpB			
MBKIICBG_00251	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
MBKIICBG_00252	gene	438	uspA			
MBKIICBG_00252	CDS	438	uspA		COG0589	Universal stress protein A
MBKIICBG_00253	gene	336	uspB			
MBKIICBG_00253	CDS	336	uspB			Universal stress protein B
MBKIICBG_00254	gene	1497	pitA			
MBKIICBG_00254	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
MBKIICBG_00255	gene	1149				
MBKIICBG_00255	CDS	1149			COG2081	putative protein
MBKIICBG_00256	gene	1014				
MBKIICBG_00256	CDS	1014			COG2239	Magnesium transporter MgtE
MBKIICBG_00257	gene	399	nikR			
MBKIICBG_00257	CDS	399	nikR		COG0864	Nickel-responsive regulator
MBKIICBG_00258	gene	792	nikE			
MBKIICBG_00258	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
MBKIICBG_00259	gene	765	nikD			
MBKIICBG_00259	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
MBKIICBG_00260	gene	834	nikC			
MBKIICBG_00260	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
MBKIICBG_00261	gene	945	nikB			
MBKIICBG_00261	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
MBKIICBG_00262	gene	1569	nikA			
MBKIICBG_00262	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
MBKIICBG_00263	gene	861	allS			
MBKIICBG_00263	CDS	861	allS			HTH-type transcriptional activator AllS
MBKIICBG_00264	gene	507	padC			
MBKIICBG_00264	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
MBKIICBG_00265	gene	1140	arnB			
MBKIICBG_00265	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MBKIICBG_00266	gene	984	arnC			
MBKIICBG_00266	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MBKIICBG_00267	gene	1986	arnA			
MBKIICBG_00267	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
MBKIICBG_00268	gene	903	arnD			
MBKIICBG_00268	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
MBKIICBG_00269	gene	1656	arnT			
MBKIICBG_00269	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
MBKIICBG_00270	gene	339	arnE			
MBKIICBG_00270	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
MBKIICBG_00271	gene	381	arnF			
MBKIICBG_00271	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
MBKIICBG_00272	gene	1050	yhhT_1			
MBKIICBG_00272	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
MBKIICBG_00273	gene	1221	yhhS_1			
MBKIICBG_00273	CDS	1221	yhhS_1			putative MFS-type transporter YhhS
MBKIICBG_00274	gene	558				
MBKIICBG_00274	CDS	558				hypothetical protein
MBKIICBG_00275	gene	666	yhhQ			
MBKIICBG_00275	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
MBKIICBG_00276	gene	246	tusA			
MBKIICBG_00276	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
MBKIICBG_00277	gene	2211	zntA			
MBKIICBG_00277	CDS	2211	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
MBKIICBG_00278	gene	627				
MBKIICBG_00278	CDS	627				hypothetical protein
MBKIICBG_00279	gene	351				
MBKIICBG_00279	CDS	351				hypothetical protein
MBKIICBG_00280	gene	276				
MBKIICBG_00280	CDS	276				hypothetical protein
MBKIICBG_00281	gene	597	rsmD			
MBKIICBG_00281	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MBKIICBG_00282	gene	1524	ftsY			
MBKIICBG_00282	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
MBKIICBG_00283	gene	669	ftsE			
MBKIICBG_00283	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
MBKIICBG_00284	gene	1056	ftsX			
MBKIICBG_00284	CDS	1056	ftsX		COG2177	Cell division protein FtsX
MBKIICBG_00285	gene	855	rpoH			
MBKIICBG_00285	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
MBKIICBG_00286	gene	1524	gabR_1			
MBKIICBG_00286	CDS	1524	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
MBKIICBG_00287	gene	1266	puuE			
MBKIICBG_00287	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
MBKIICBG_00288	gene	1245				
MBKIICBG_00288	CDS	1245				hypothetical protein
MBKIICBG_00289	gene	1098	livJ_1			
MBKIICBG_00289	CDS	1098	livJ_1		COG0683	Leu/Ile/Val-binding protein
MBKIICBG_00290	gene	384	panM			
MBKIICBG_00290	CDS	384	panM			PanD regulatory factor
MBKIICBG_00291	gene	1110	livK			
MBKIICBG_00291	CDS	1110	livK		COG0683	Leucine-specific-binding protein
MBKIICBG_00292	gene	927	livH_1			
MBKIICBG_00292	CDS	927	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MBKIICBG_00293	gene	1278				
MBKIICBG_00293	CDS	1278				hypothetical protein
MBKIICBG_00294	gene	768	lptB_1			
MBKIICBG_00294	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MBKIICBG_00295	gene	714	livF_1			
MBKIICBG_00295	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MBKIICBG_00296	gene	222				
MBKIICBG_00296	CDS	222				hypothetical protein
MBKIICBG_00297	gene	369				
MBKIICBG_00297	CDS	369				hypothetical protein
MBKIICBG_00298	gene	1317	ugpB_1			
MBKIICBG_00298	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MBKIICBG_00299	gene	888	ugpA_1			
MBKIICBG_00299	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MBKIICBG_00300	gene	846	lacG_1			
MBKIICBG_00300	CDS	846	lacG_1			Lactose transport system permease protein LacG
MBKIICBG_00301	gene	1071	ugpC_1			
MBKIICBG_00301	CDS	1071	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MBKIICBG_00302	gene	741	ugpQ			
MBKIICBG_00302	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MBKIICBG_00303	gene	321	yhhA			
MBKIICBG_00303	CDS	321	yhhA			putative protein YhhA
MBKIICBG_00304	gene	1746	ggt			
MBKIICBG_00304	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MBKIICBG_00305	gene	489	aaaT			
MBKIICBG_00305	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
MBKIICBG_00306	gene	645				
MBKIICBG_00306	CDS	645				hypothetical protein
MBKIICBG_00307	gene	1038	yhhX			
MBKIICBG_00307	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
MBKIICBG_00308	gene	696	yhhW			
MBKIICBG_00308	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
MBKIICBG_00309	gene	996	gntR_1			
MBKIICBG_00309	CDS	996	gntR_1			HTH-type transcriptional regulator GntR
MBKIICBG_00310	gene	531	gntK			
MBKIICBG_00310	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
MBKIICBG_00311	gene	1266	gntU			
MBKIICBG_00311	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
MBKIICBG_00312	gene	1107	asd_1			
MBKIICBG_00312	CDS	1107	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MBKIICBG_00313	gene	2187	glgB			
MBKIICBG_00313	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
MBKIICBG_00314	gene	1977	glgX			
MBKIICBG_00314	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
MBKIICBG_00315	gene	1296	glgC_1			
MBKIICBG_00315	CDS	1296	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MBKIICBG_00316	gene	1434	glgA			
MBKIICBG_00316	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
MBKIICBG_00317	gene	2448	malP_3			
MBKIICBG_00317	CDS	2448	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
MBKIICBG_00318	gene	348	higB2			
MBKIICBG_00318	CDS	348	higB2		COG4683	Putative toxin HigB2
MBKIICBG_00319	gene	300				
MBKIICBG_00319	CDS	300				hypothetical protein
MBKIICBG_00320	gene	1509	glpD			
MBKIICBG_00320	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
MBKIICBG_00321	gene	330	glpE_1			
MBKIICBG_00321	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
MBKIICBG_00322	gene	825	glpG			
MBKIICBG_00322	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
MBKIICBG_00323	gene	759	glpR_1			
MBKIICBG_00323	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
MBKIICBG_00324	gene	2706	malT_1			
MBKIICBG_00324	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
MBKIICBG_00325	gene	2391	malP_4			
MBKIICBG_00325	CDS	2391	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
MBKIICBG_00326	gene	2094	malQ			
MBKIICBG_00326	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
MBKIICBG_00327	gene	1317	gntT			
MBKIICBG_00327	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
MBKIICBG_00328	gene	576	nfuA			
MBKIICBG_00328	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
MBKIICBG_00329	gene	675				
MBKIICBG_00329	CDS	675				hypothetical protein
MBKIICBG_00330	gene	774	bioH			
MBKIICBG_00330	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
MBKIICBG_00331	gene	270				
MBKIICBG_00331	CDS	270				hypothetical protein
MBKIICBG_00332	gene	240	feoC			
MBKIICBG_00332	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
MBKIICBG_00333	gene	2319	feoB			
MBKIICBG_00333	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
MBKIICBG_00334	gene	228	feoA			
MBKIICBG_00334	CDS	228	feoA		COG1918	Fe(2+) transport protein A
MBKIICBG_00335	gene	2331	yhgF			
MBKIICBG_00335	CDS	2331	yhgF		COG2183	Protein YhgF
MBKIICBG_00336	gene	474	greB			
MBKIICBG_00336	CDS	474	greB		COG0782	Transcription elongation factor GreB
MBKIICBG_00337	gene	720	ompR_1			
MBKIICBG_00337	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
MBKIICBG_00338	gene	1356	envZ			
MBKIICBG_00338	CDS	1356	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
MBKIICBG_00339	gene	1623	pckA_1			
MBKIICBG_00339	CDS	1623	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
MBKIICBG_00340	gene	879	hslO			
MBKIICBG_00340	CDS	879	hslO		COG1281	33 kDa chaperonin
MBKIICBG_00341	gene	402	hslR			
MBKIICBG_00341	CDS	402	hslR		COG1188	Heat shock protein 15
MBKIICBG_00342	gene	684	yrfG			
MBKIICBG_00342	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
MBKIICBG_00343	gene	2130	igaA			
MBKIICBG_00343	CDS	2130	igaA			Intracellular growth attenuator protein igaA
MBKIICBG_00344	gene	561	nudE			
MBKIICBG_00344	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
MBKIICBG_00345	gene	2559	mrcA			
MBKIICBG_00345	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
MBKIICBG_00346	gene	801				
MBKIICBG_00346	CDS	801				hypothetical protein
MBKIICBG_00347	gene	534				
MBKIICBG_00347	CDS	534				hypothetical protein
MBKIICBG_00348	gene	429				
MBKIICBG_00348	CDS	429				hypothetical protein
MBKIICBG_00349	gene	1245	pilQ			
MBKIICBG_00349	CDS	1245	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
MBKIICBG_00350	gene	522	aroK			
MBKIICBG_00350	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
MBKIICBG_00351	gene	1095	aroB			
MBKIICBG_00351	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MBKIICBG_00352	gene	1260	damX			
MBKIICBG_00352	CDS	1260	damX		COG3266	Cell division protein DamX
MBKIICBG_00353	gene	828	dam_1			
MBKIICBG_00353	CDS	828	dam_1	2.1.1.72	COG0338	DNA adenine methylase
MBKIICBG_00354	gene	678	rpe			
MBKIICBG_00354	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
MBKIICBG_00355	gene	762	gph			
MBKIICBG_00355	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
MBKIICBG_00356	gene	1005	trpS			
MBKIICBG_00356	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MBKIICBG_00357	gene	1374	cysG_1			
MBKIICBG_00357	CDS	1374	cysG_1		COG0007	Siroheme synthase
MBKIICBG_00358	gene	327	nirD			
MBKIICBG_00358	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
MBKIICBG_00359	gene	2544	nasD			
MBKIICBG_00359	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
MBKIICBG_00360	gene	102				
MBKIICBG_00360	CDS	102				hypothetical protein
MBKIICBG_00361	gene	1323	codA_1			
MBKIICBG_00361	CDS	1323	codA_1	3.5.4.1	COG0402	Cytosine deaminase
MBKIICBG_00362	gene	1188	tsgA			
MBKIICBG_00362	CDS	1188	tsgA		COG0477	Protein TsgA
MBKIICBG_00363	gene	570	ppiA			
MBKIICBG_00363	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MBKIICBG_00364	gene	168	yhfG			
MBKIICBG_00364	CDS	168	yhfG			putative protein YhfG
MBKIICBG_00365	gene	603	fic			
MBKIICBG_00365	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
MBKIICBG_00366	gene	564	pabA			
MBKIICBG_00366	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
MBKIICBG_00367	gene	1221	argD			
MBKIICBG_00367	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
MBKIICBG_00368	gene	2079				
MBKIICBG_00368	CDS	2079				hypothetical protein
MBKIICBG_00369	gene	633	crp			
MBKIICBG_00369	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
MBKIICBG_00370	gene	405	yhfA			
MBKIICBG_00370	CDS	405	yhfA		COG1765	Protein YhfA
MBKIICBG_00371	gene	870	cfxP			
MBKIICBG_00371	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
MBKIICBG_00372	gene	219				
MBKIICBG_00372	CDS	219				hypothetical protein
MBKIICBG_00373	gene	1023				
MBKIICBG_00373	CDS	1023				hypothetical protein
MBKIICBG_00374	gene	1905	yheS_1			
MBKIICBG_00374	CDS	1905	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
MBKIICBG_00375	gene	561	ywrO			
MBKIICBG_00375	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
MBKIICBG_00376	gene	1806	kefC_1			
MBKIICBG_00376	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MBKIICBG_00377	gene	201				
MBKIICBG_00377	CDS	201				hypothetical protein
MBKIICBG_00378	gene	588				
MBKIICBG_00378	CDS	588				hypothetical protein
MBKIICBG_00379	gene	219	slyX			
MBKIICBG_00379	CDS	219	slyX		COG2900	Protein SlyX 
MBKIICBG_00380	gene	831	fkpA			
MBKIICBG_00380	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
MBKIICBG_00381	gene	723	dauR			
MBKIICBG_00381	CDS	723	dauR		COG2964	Transcriptional regulator DauR
MBKIICBG_00382	gene	387	tusD			
MBKIICBG_00382	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
MBKIICBG_00383	gene	360	tusC			
MBKIICBG_00383	CDS	360	tusC		COG2923	Protein TusC
MBKIICBG_00384	gene	288	tusB			
MBKIICBG_00384	CDS	288	tusB		COG2168	Protein TusB
MBKIICBG_00385	gene	375	rpsL			
MBKIICBG_00385	CDS	375	rpsL		COG0048	30S ribosomal protein S12
MBKIICBG_00386	gene	471	rpsG			
MBKIICBG_00386	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MBKIICBG_00387	gene	2115	fusA_1			
MBKIICBG_00387	CDS	2115	fusA_1		COG0480	Elongation factor G
MBKIICBG_00388	gene	1185	tuf1_1			
MBKIICBG_00388	CDS	1185	tuf1_1			Elongation factor Tu 1
MBKIICBG_00389	gene	195	bfd			
MBKIICBG_00389	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
MBKIICBG_00390	gene	477	bfr			
MBKIICBG_00390	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
MBKIICBG_00391	gene	522				
MBKIICBG_00391	CDS	522				hypothetical protein
MBKIICBG_00392	gene	312	rpsJ			
MBKIICBG_00392	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
MBKIICBG_00393	gene	630	rplC			
MBKIICBG_00393	CDS	630	rplC		COG0087	50S ribosomal protein L3
MBKIICBG_00394	gene	606	rplD			
MBKIICBG_00394	CDS	606	rplD		COG0088	50S ribosomal protein L4
MBKIICBG_00395	gene	303	rplW			
MBKIICBG_00395	CDS	303	rplW		COG0089	50S ribosomal protein L23
MBKIICBG_00396	gene	822	rplB			
MBKIICBG_00396	CDS	822	rplB		COG0090	50S ribosomal protein L2
MBKIICBG_00397	gene	279	rpsS			
MBKIICBG_00397	CDS	279	rpsS		COG0185	30S ribosomal protein S19
MBKIICBG_00398	gene	333	rplV			
MBKIICBG_00398	CDS	333	rplV		COG0091	50S ribosomal protein L22
MBKIICBG_00399	gene	699	rpsC			
MBKIICBG_00399	CDS	699	rpsC		COG0092	30S ribosomal protein S3
MBKIICBG_00400	gene	411	rplP			
MBKIICBG_00400	CDS	411	rplP		COG0197	50S ribosomal protein L16
MBKIICBG_00401	gene	192	rpmC			
MBKIICBG_00401	CDS	192	rpmC		COG0255	50S ribosomal protein L29
MBKIICBG_00402	gene	255	rpsQ			
MBKIICBG_00402	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
MBKIICBG_00403	gene	372	rplN			
MBKIICBG_00403	CDS	372	rplN		COG0093	50S ribosomal protein L14
MBKIICBG_00404	gene	315	rplX			
MBKIICBG_00404	CDS	315	rplX		COG0198	50S ribosomal protein L24
MBKIICBG_00405	gene	540	rplE			
MBKIICBG_00405	CDS	540	rplE		COG0094	50S ribosomal protein L5
MBKIICBG_00406	gene	306	rpsN			
MBKIICBG_00406	CDS	306	rpsN		COG0199	30S ribosomal protein S14
MBKIICBG_00407	gene	393	rpsH			
MBKIICBG_00407	CDS	393	rpsH		COG0096	30S ribosomal protein S8
MBKIICBG_00408	gene	534	rplF			
MBKIICBG_00408	CDS	534	rplF		COG0097	50S ribosomal protein L6
MBKIICBG_00409	gene	354	rplR			
MBKIICBG_00409	CDS	354	rplR		COG0256	50S ribosomal protein L18
MBKIICBG_00410	gene	504	rpsE			
MBKIICBG_00410	CDS	504	rpsE		COG0098	30S ribosomal protein S5
MBKIICBG_00411	gene	180	rpmD			
MBKIICBG_00411	CDS	180	rpmD		COG1841	50S ribosomal protein L30
MBKIICBG_00412	gene	435	rplO			
MBKIICBG_00412	CDS	435	rplO		COG0200	50S ribosomal protein L15
MBKIICBG_00413	gene	1332	secY			
MBKIICBG_00413	CDS	1332	secY		COG0201	Protein translocase subunit SecY
MBKIICBG_00414	gene	357	rpsM			
MBKIICBG_00414	CDS	357	rpsM		COG0099	30S ribosomal protein S13
MBKIICBG_00415	gene	621	rpsD			
MBKIICBG_00415	CDS	621	rpsD		COG0522	30S ribosomal protein S4
MBKIICBG_00416	gene	990	rpoA			
MBKIICBG_00416	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
MBKIICBG_00417	gene	387	rplQ			
MBKIICBG_00417	CDS	387	rplQ		COG0203	50S ribosomal protein L17
MBKIICBG_00418	gene	369				
MBKIICBG_00418	CDS	369				hypothetical protein
MBKIICBG_00419	gene	426	zntR			
MBKIICBG_00419	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
MBKIICBG_00420	gene	279				
MBKIICBG_00420	CDS	279				hypothetical protein
MBKIICBG_00421	gene	414	mscL			
MBKIICBG_00421	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
MBKIICBG_00422	gene	1377	trkA			
MBKIICBG_00422	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
MBKIICBG_00423	gene	1296	rsmB			
MBKIICBG_00423	CDS	1296	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MBKIICBG_00424	gene	948	fmt			
MBKIICBG_00424	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MBKIICBG_00425	gene	510	def			
MBKIICBG_00425	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
MBKIICBG_00426	gene	1125				
MBKIICBG_00426	CDS	1125				hypothetical protein
MBKIICBG_00427	gene	474	smg			
MBKIICBG_00427	CDS	474	smg			Protein Smg
MBKIICBG_00428	gene	543	topA_1			
MBKIICBG_00428	CDS	543	topA_1	5.6.2.1		DNA topoisomerase 1
MBKIICBG_00429	gene	573	tsaC			
MBKIICBG_00429	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MBKIICBG_00430	gene	819	aroE_1			
MBKIICBG_00430	CDS	819	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MBKIICBG_00431	gene	258				
MBKIICBG_00431	CDS	258				hypothetical protein
MBKIICBG_00432	gene	555	yrdA_1			
MBKIICBG_00432	CDS	555	yrdA_1		COG0663	Protein YrdA
MBKIICBG_00433	gene	1536				
MBKIICBG_00433	rRNA	1536				16S ribosomal RNA
MBKIICBG_00434	gene	2899				
MBKIICBG_00434	rRNA	2899				23S ribosomal RNA
MBKIICBG_00435	gene	111				
MBKIICBG_00435	rRNA	111				5S ribosomal RNA
MBKIICBG_00436	gene	76				
MBKIICBG_00436	tRNA	76				tRNA-Thr(ggt)
MBKIICBG_00437	gene	110				
MBKIICBG_00437	rRNA	110				5S ribosomal RNA
MBKIICBG_00438	gene	222				
MBKIICBG_00438	CDS	222				hypothetical protein
MBKIICBG_00439	gene	3111	acrF			
MBKIICBG_00439	CDS	3111	acrF		COG0841	Multidrug export protein AcrF
MBKIICBG_00440	gene	1140	acrE			
MBKIICBG_00440	CDS	1140	acrE			Multidrug export protein AcrE
MBKIICBG_00441	gene	651	acrR_1			
MBKIICBG_00441	CDS	651	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
MBKIICBG_00442	gene	1227	intA_1			
