locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGBLDEDM_00324	CDS	2448	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
CGBLDEDM_00325	CDS	348	higB2		COG4683	Putative toxin HigB2
CGBLDEDM_00326	CDS	300				hypothetical protein
CGBLDEDM_00327	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
CGBLDEDM_00328	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
CGBLDEDM_00329	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
CGBLDEDM_00330	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
CGBLDEDM_00331	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
CGBLDEDM_00332	CDS	2391	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
CGBLDEDM_00333	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
CGBLDEDM_00334	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
CGBLDEDM_00335	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
CGBLDEDM_00336	CDS	675				hypothetical protein
CGBLDEDM_00337	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
CGBLDEDM_00338	CDS	270				hypothetical protein
CGBLDEDM_00339	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
CGBLDEDM_00340	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
CGBLDEDM_00341	CDS	228	feoA		COG1918	Fe(2+) transport protein A
CGBLDEDM_00342	CDS	2331	yhgF		COG2183	Protein YhgF
CGBLDEDM_00343	CDS	603	greB			Transcription elongation factor GreB
CGBLDEDM_00344	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
CGBLDEDM_00345	CDS	1356	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
CGBLDEDM_00346	CDS	1623	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
CGBLDEDM_00347	CDS	879	hslO		COG1281	33 kDa chaperonin
CGBLDEDM_00348	CDS	402	hslR		COG1188	Heat shock protein 15
CGBLDEDM_00349	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
CGBLDEDM_00350	CDS	2130	igaA			Intracellular growth attenuator protein igaA
CGBLDEDM_00351	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
CGBLDEDM_00352	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
CGBLDEDM_00353	CDS	801				hypothetical protein
CGBLDEDM_00354	CDS	534				hypothetical protein
CGBLDEDM_00355	CDS	429				hypothetical protein
CGBLDEDM_00356	CDS	1245	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
CGBLDEDM_00357	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
CGBLDEDM_00358	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CGBLDEDM_00359	CDS	1260	damX		COG3266	Cell division protein DamX
CGBLDEDM_00360	CDS	828	dam_1	2.1.1.72	COG0338	DNA adenine methylase
CGBLDEDM_00361	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
CGBLDEDM_00362	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
CGBLDEDM_00363	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
CGBLDEDM_00364	CDS	1374	cysG_1		COG0007	Siroheme synthase
CGBLDEDM_00365	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
CGBLDEDM_00366	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
CGBLDEDM_00367	CDS	102				hypothetical protein
CGBLDEDM_00368	CDS	1323	codA_1	3.5.4.1	COG0402	Cytosine deaminase
CGBLDEDM_00369	CDS	1188	tsgA		COG0477	Protein TsgA
CGBLDEDM_00370	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
CGBLDEDM_00371	CDS	168	yhfG			putative protein YhfG
CGBLDEDM_00372	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
CGBLDEDM_00373	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
CGBLDEDM_00374	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
CGBLDEDM_00375	CDS	2079				hypothetical protein
CGBLDEDM_00376	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
CGBLDEDM_00377	CDS	405	yhfA		COG1765	Protein YhfA
CGBLDEDM_00378	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
CGBLDEDM_00379	CDS	219				hypothetical protein
CGBLDEDM_00380	CDS	1023				hypothetical protein
CGBLDEDM_00381	CDS	1905	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
CGBLDEDM_00382	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
CGBLDEDM_00383	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
CGBLDEDM_00384	CDS	201				hypothetical protein
CGBLDEDM_00385	CDS	588				hypothetical protein
CGBLDEDM_00386	CDS	219	slyX		COG2900	Protein SlyX 
CGBLDEDM_00387	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
CGBLDEDM_00388	CDS	723	dauR		COG2964	Transcriptional regulator DauR
CGBLDEDM_00389	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
CGBLDEDM_00390	CDS	360	tusC		COG2923	Protein TusC
CGBLDEDM_00391	CDS	288	tusB		COG2168	Protein TusB
CGBLDEDM_00392	CDS	375	rpsL		COG0048	30S ribosomal protein S12
CGBLDEDM_00393	CDS	471	rpsG		COG0049	30S ribosomal protein S7
CGBLDEDM_00394	CDS	2115	fusA_1		COG0480	Elongation factor G
CGBLDEDM_00395	CDS	1185	tuf1_1			Elongation factor Tu 1
CGBLDEDM_00396	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
CGBLDEDM_00397	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
CGBLDEDM_00398	CDS	522				hypothetical protein
CGBLDEDM_00399	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
CGBLDEDM_00400	CDS	630	rplC		COG0087	50S ribosomal protein L3
CGBLDEDM_00401	CDS	606	rplD		COG0088	50S ribosomal protein L4
CGBLDEDM_00402	CDS	303	rplW		COG0089	50S ribosomal protein L23
CGBLDEDM_00403	CDS	822	rplB		COG0090	50S ribosomal protein L2
CGBLDEDM_00404	CDS	279	rpsS		COG0185	30S ribosomal protein S19
CGBLDEDM_00405	CDS	333	rplV		COG0091	50S ribosomal protein L22
CGBLDEDM_00406	CDS	699	rpsC		COG0092	30S ribosomal protein S3
CGBLDEDM_00407	CDS	411	rplP		COG0197	50S ribosomal protein L16
CGBLDEDM_00408	CDS	192	rpmC		COG0255	50S ribosomal protein L29
CGBLDEDM_00409	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
CGBLDEDM_00410	CDS	372	rplN		COG0093	50S ribosomal protein L14
CGBLDEDM_00411	CDS	315	rplX		COG0198	50S ribosomal protein L24
CGBLDEDM_00412	CDS	540	rplE		COG0094	50S ribosomal protein L5
CGBLDEDM_00413	CDS	306	rpsN		COG0199	30S ribosomal protein S14
CGBLDEDM_00414	CDS	393	rpsH		COG0096	30S ribosomal protein S8
CGBLDEDM_00415	CDS	534	rplF		COG0097	50S ribosomal protein L6
CGBLDEDM_00416	CDS	354	rplR		COG0256	50S ribosomal protein L18
CGBLDEDM_00417	CDS	504	rpsE		COG0098	30S ribosomal protein S5
CGBLDEDM_00418	CDS	180	rpmD		COG1841	50S ribosomal protein L30
CGBLDEDM_00419	CDS	435	rplO		COG0200	50S ribosomal protein L15
CGBLDEDM_00420	CDS	1332	secY		COG0201	Protein translocase subunit SecY
CGBLDEDM_00421	misc_RNA	112				Alpha_RBS
CGBLDEDM_00422	CDS	357	rpsM		COG0099	30S ribosomal protein S13
CGBLDEDM_00423	CDS	621	rpsD		COG0522	30S ribosomal protein S4
CGBLDEDM_00424	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
CGBLDEDM_00425	CDS	387	rplQ		COG0203	50S ribosomal protein L17
CGBLDEDM_00426	CDS	369				hypothetical protein
CGBLDEDM_00427	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
CGBLDEDM_00428	CDS	279				hypothetical protein
CGBLDEDM_00429	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
CGBLDEDM_00430	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
CGBLDEDM_00431	CDS	1296	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
CGBLDEDM_00432	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CGBLDEDM_00433	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
CGBLDEDM_00434	CDS	1125				hypothetical protein
CGBLDEDM_00435	CDS	474	smg			Protein Smg
CGBLDEDM_00436	CDS	543	topA_1	5.6.2.1		DNA topoisomerase 1
CGBLDEDM_00437	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CGBLDEDM_00438	CDS	819	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CGBLDEDM_00439	CDS	258				hypothetical protein
CGBLDEDM_00440	CDS	555	yrdA_1		COG0663	Protein YrdA
CGBLDEDM_00441	rRNA	1536				16S ribosomal RNA
CGBLDEDM_00442	misc_RNA	98				StyR-44
CGBLDEDM_00443	rRNA	2899				23S ribosomal RNA
CGBLDEDM_00444	rRNA	111				5S ribosomal RNA
CGBLDEDM_00445	tRNA	76				tRNA-Thr(ggt)
CGBLDEDM_00446	rRNA	110				5S ribosomal RNA
CGBLDEDM_00447	CDS	222				hypothetical protein
CGBLDEDM_00448	CDS	3111	acrF		COG0841	Multidrug export protein AcrF
CGBLDEDM_00449	CDS	1140	acrE			Multidrug export protein AcrE
CGBLDEDM_00450	CDS	654	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
CGBLDEDM_00451	CDS	297	fis		COG2901	DNA-binding protein Fis
CGBLDEDM_00452	CDS	966	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
CGBLDEDM_00453	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
CGBLDEDM_00454	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
CGBLDEDM_00455	CDS	243	yhdT		COG3924	putative membrane protein YhdT
CGBLDEDM_00456	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
CGBLDEDM_00457	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
CGBLDEDM_00458	CDS	453	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
CGBLDEDM_00459	CDS	609	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
CGBLDEDM_00460	CDS	1002	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
CGBLDEDM_00461	CDS	1941	csrD			RNase E specificity factor CsrD
CGBLDEDM_00462	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
CGBLDEDM_00463	CDS	993	mreC		COG1792	Cell shape-determining protein MreC
CGBLDEDM_00464	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
CGBLDEDM_00465	CDS	582	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
CGBLDEDM_00466	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
CGBLDEDM_00467	CDS	3801				hypothetical protein
CGBLDEDM_00468	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
CGBLDEDM_00469	CDS	930	dmlR_3			HTH-type transcriptional regulator DmlR
CGBLDEDM_00470	CDS	204	aaeX			Protein AaeX
CGBLDEDM_00471	CDS	933	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
CGBLDEDM_00472	CDS	1968	aaeB_1		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
CGBLDEDM_00473	CDS	276	yhcO		COG2732	putative protein YhcO
CGBLDEDM_00474	CDS	267				hypothetical protein
CGBLDEDM_00475	CDS	264				hypothetical protein
CGBLDEDM_00476	CDS	471	argR		COG1438	Arginine repressor
CGBLDEDM_00477	CDS	939	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
CGBLDEDM_00478	CDS	1059	degS	3.4.21.107	COG0265	Serine endoprotease DegS
CGBLDEDM_00479	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
CGBLDEDM_00480	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
CGBLDEDM_00481	CDS	1128	zapE_1		COG1485	Cell division protein ZapE
CGBLDEDM_00482	CDS	429	rplM		COG0102	50S ribosomal protein L13
CGBLDEDM_00483	CDS	393	rpsI		COG0103	30S ribosomal protein S9
CGBLDEDM_00484	CDS	639	sspA		COG0625	Stringent starvation protein A
CGBLDEDM_00485	CDS	495	sspB		COG2969	Stringent starvation protein B
CGBLDEDM_00486	CDS	705	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
CGBLDEDM_00487	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CGBLDEDM_00488	CDS	4461	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
CGBLDEDM_00489	CDS	891				hypothetical protein
CGBLDEDM_00490	CDS	1284	exuT_1			Hexuronate transporter
CGBLDEDM_00491	CDS	1017	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
CGBLDEDM_00492	CDS	1065	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
CGBLDEDM_00493	CDS	2340	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
CGBLDEDM_00494	misc_RNA	109				ArcZ
CGBLDEDM_00495	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
CGBLDEDM_00496	CDS	726	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
CGBLDEDM_00497	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
CGBLDEDM_00498	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
CGBLDEDM_00499	CDS	489	ptsN		COG1762	Nitrogen regulatory protein
CGBLDEDM_00500	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
CGBLDEDM_00501	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
CGBLDEDM_00502	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
CGBLDEDM_00503	CDS	546	lptA		COG1934	Lipopolysaccharide export system protein LptA
CGBLDEDM_00504	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
CGBLDEDM_00505	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
CGBLDEDM_00506	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
CGBLDEDM_00507	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
CGBLDEDM_00508	CDS	813	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
CGBLDEDM_00509	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
CGBLDEDM_00510	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
CGBLDEDM_00511	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
CGBLDEDM_00512	CDS	291	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
CGBLDEDM_00513	CDS	255	ibaG		COG5007	Acid stress protein IbaG
CGBLDEDM_00514	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CGBLDEDM_00515	CDS	273				hypothetical protein
CGBLDEDM_00516	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
CGBLDEDM_00517	CDS	312	rplU		COG0261	50S ribosomal protein L21
CGBLDEDM_00518	CDS	258	rpmA		COG0211	50S ribosomal protein L27
CGBLDEDM_00519	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
CGBLDEDM_00520	CDS	1179	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
CGBLDEDM_00521	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
CGBLDEDM_00522	misc_RNA	123				greA
CGBLDEDM_00523	CDS	477	greA		COG0782	Transcription elongation factor GreA
CGBLDEDM_00524	CDS	333	yhbY		COG1534	RNA-binding protein YhbY
CGBLDEDM_00525	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
CGBLDEDM_00526	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
CGBLDEDM_00527	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
CGBLDEDM_00528	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CGBLDEDM_00529	CDS	330	secG		COG1314	Protein-export membrane protein SecG
CGBLDEDM_00530	tRNA	87				tRNA-Leu(gag)
CGBLDEDM_00531	CDS	402				hypothetical protein
CGBLDEDM_00532	CDS	552				hypothetical protein
CGBLDEDM_00533	CDS	639	iprA_2			Inhibitor of hydrogen peroxide resistance
CGBLDEDM_00534	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
CGBLDEDM_00535	tRNA	77				tRNA-Met(cat)
CGBLDEDM_00536	misc_RNA	101				rimP
CGBLDEDM_00537	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
CGBLDEDM_00538	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
CGBLDEDM_00539	CDS	2691	infB		COG0532	Translation initiation factor IF-2
CGBLDEDM_00540	CDS	402	rbfA		COG0858	30S ribosome-binding factor
CGBLDEDM_00541	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
CGBLDEDM_00542	misc_RNA	116				S15
CGBLDEDM_00543	CDS	270	rpsO		COG0184	30S ribosomal protein S15
CGBLDEDM_00544	misc_RNA	165				SraG
CGBLDEDM_00545	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
CGBLDEDM_00546	CDS	885	nlpI		COG4785	Lipoprotein NlpI
CGBLDEDM_00547	CDS	1932	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
CGBLDEDM_00548	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
CGBLDEDM_00549	CDS	1008				hypothetical protein
CGBLDEDM_00550	CDS	879				hypothetical protein
CGBLDEDM_00551	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
CGBLDEDM_00552	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
CGBLDEDM_00553	CDS	504				hypothetical protein
CGBLDEDM_00554	CDS	321				hypothetical protein
CGBLDEDM_00555	CDS	444				hypothetical protein
CGBLDEDM_00556	CDS	537	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
CGBLDEDM_00557	CDS	648				hypothetical protein
CGBLDEDM_00558	CDS	1041				hypothetical protein
CGBLDEDM_00559	CDS	576	osmY_1		COG2823	Osmotically-inducible protein Y
CGBLDEDM_00560	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
CGBLDEDM_00561	CDS	387				hypothetical protein
CGBLDEDM_00562	CDS	2109	lpoA		COG3107	Penicillin-binding protein activator LpoA
CGBLDEDM_00563	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CGBLDEDM_00564	CDS	1002				hypothetical protein
CGBLDEDM_00565	CDS	774	srlR_1		COG1349	Glucitol operon repressor
CGBLDEDM_00566	CDS	1044	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
CGBLDEDM_00567	CDS	1383	gatC_1		COG3775	PTS system galactitol-specific EIIC component
CGBLDEDM_00568	CDS	285	gatB	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
CGBLDEDM_00569	CDS	468	gatA		COG1762	PTS system galactitol-specific EIIA component
CGBLDEDM_00570	CDS	1272	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
CGBLDEDM_00571	CDS	816				hypothetical protein
CGBLDEDM_00572	CDS	1413	fruA_1		COG1299	PTS system fructose-specific EIIABC component
CGBLDEDM_00573	CDS	915	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
CGBLDEDM_00574	CDS	855	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
CGBLDEDM_00575	CDS	840	srlR_2		COG1349	Glucitol operon repressor
CGBLDEDM_00576	CDS	951		2.7.1.101	COG0524	Tagatose kinase
CGBLDEDM_00577	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
CGBLDEDM_00578	CDS	150				hypothetical protein
CGBLDEDM_00579	CDS	1332	garP_1			putative galactarate transporter
CGBLDEDM_00580	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
CGBLDEDM_00581	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
CGBLDEDM_00582	CDS	1146	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
CGBLDEDM_00583	misc_RNA	383				RNaseP_bact_a
CGBLDEDM_00584	CDS	108				hypothetical protein
CGBLDEDM_00585	CDS	465				hypothetical protein
CGBLDEDM_00586	CDS	411				hypothetical protein
CGBLDEDM_00587	CDS	168				hypothetical protein
CGBLDEDM_00588	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
CGBLDEDM_00589	CDS	897	yhaJ_1			HTH-type transcriptional regulator YhaJ
CGBLDEDM_00590	CDS	369	yhaH		COG3152	Inner membrane protein YhaH
CGBLDEDM_00591	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
CGBLDEDM_00592	CDS	393	yqjF		COG2259	Inner membrane protein YqjF
CGBLDEDM_00593	CDS	297				hypothetical protein
CGBLDEDM_00594	CDS	399	yqjE		COG5393	Inner membrane protein YqjE
CGBLDEDM_00595	CDS	306	yqjD		COG4575	putative protein YqjD
CGBLDEDM_00596	CDS	369	yqjC			Protein YqjC
CGBLDEDM_00597	CDS	387	mzrA			Modulator protein MzrA
CGBLDEDM_00598	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
CGBLDEDM_00599	CDS	777	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
CGBLDEDM_00600	CDS	1302	exuT_2			Hexuronate transporter
CGBLDEDM_00601	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
CGBLDEDM_00602	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
CGBLDEDM_00603	CDS	555	ygjV			Inner membrane protein YgjV
CGBLDEDM_00604	CDS	1248	sstT		COG3633	Serine/threonine transporter SstT
CGBLDEDM_00605	CDS	972	alx_1		COG0861	Putative membrane-bound redox modulator Alx
CGBLDEDM_00606	CDS	990	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
CGBLDEDM_00607	CDS	501	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
CGBLDEDM_00608	CDS	603				hypothetical protein
CGBLDEDM_00609	CDS	708				hypothetical protein
CGBLDEDM_00610	CDS	1131	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
CGBLDEDM_00611	CDS	2022	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
CGBLDEDM_00612	CDS	1599	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
CGBLDEDM_00613	CDS	972	lsrR		COG2390	Transcriptional regulator LsrR
CGBLDEDM_00614	CDS	1488	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
CGBLDEDM_00615	CDS	1035	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
CGBLDEDM_00616	CDS	999	lsrD_1			Autoinducer 2 import system permease protein LsrD
CGBLDEDM_00617	CDS	1002	lsrB_1			Autoinducer 2-binding protein LsrB
CGBLDEDM_00618	CDS	888	lsrF_1	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
CGBLDEDM_00619	CDS	297	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
CGBLDEDM_00620	CDS	1380	patA	2.6.1.82	COG4992	Putrescine aminotransferase
CGBLDEDM_00621	CDS	555	yqjI		COG1695	Transcriptional regulator YqjI
CGBLDEDM_00622	CDS	777	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
CGBLDEDM_00623	CDS	1650	dhaK_1	2.7.1.29		Dihydroxyacetone kinase
CGBLDEDM_00624	CDS	1422	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
CGBLDEDM_00625	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
CGBLDEDM_00626	CDS	1071	dhaK_2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
CGBLDEDM_00627	CDS	1098	dhaD	1.1.1.6		Glycerol dehydrogenase
CGBLDEDM_00628	CDS	1926	dhaR		COG3284	PTS-dependent dihydroxyacetone kinase operon regulatory protein
CGBLDEDM_00629	CDS	531	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
CGBLDEDM_00630	CDS	354				hypothetical protein
CGBLDEDM_00631	CDS	1164	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
CGBLDEDM_00632	CDS	549				hypothetical protein
CGBLDEDM_00633	CDS	1668	dhaB	4.2.1.30		Glycerol dehydratase large subunit
CGBLDEDM_00634	CDS	585	pduD_1	4.2.1.28		Propanediol dehydratase medium subunit
CGBLDEDM_00635	CDS	426	pduE_1	4.2.1.28	COG4910	Propanediol dehydratase small subunit
CGBLDEDM_00636	CDS	1824	ddrA_1			Diol dehydratase-reactivating factor alpha subunit
CGBLDEDM_00637	CDS	804	glpF_2		COG0580	Glycerol uptake facilitator protein
CGBLDEDM_00638	CDS	306	hdeB_1			Acid stress chaperone HdeB
CGBLDEDM_00639	CDS	576	hdeD		COG3247	Protein HdeD
CGBLDEDM_00640	CDS	633	yfdX			Protein YfdX
CGBLDEDM_00641	CDS	3243	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
CGBLDEDM_00642	CDS	615	evgA			DNA-binding transcriptional activator EvgA
CGBLDEDM_00643	CDS	291	hdeB_2			Acid stress chaperone HdeB
CGBLDEDM_00644	CDS	273				hypothetical protein
CGBLDEDM_00645	tRNA	76				tRNA-Met(cat)
CGBLDEDM_00646	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
CGBLDEDM_00647	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
CGBLDEDM_00648	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
CGBLDEDM_00649	CDS	216	rpsU		COG0828	30S ribosomal protein S21
