locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEIMIIIJ_00209	gene	1020	dppB_1			
DEIMIIIJ_00209	CDS	1020	dppB_1		COG0601	Dipeptide transport system permease protein DppB
DEIMIIIJ_00210	gene	903	dppC			
DEIMIIIJ_00210	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
DEIMIIIJ_00211	gene	984	dppD_1			
DEIMIIIJ_00211	CDS	984	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
DEIMIIIJ_00212	gene	1014	oppF_1			
DEIMIIIJ_00212	CDS	1014	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
DEIMIIIJ_00213	gene	540				
DEIMIIIJ_00213	CDS	540				hypothetical protein
DEIMIIIJ_00214	gene	804	bcsQ_1			
DEIMIIIJ_00214	CDS	804	bcsQ_1			Cellulose biosynthesis protein BcsQ
DEIMIIIJ_00215	gene	2034	acsAB			
DEIMIIIJ_00215	CDS	2034	acsAB			Cellulose synthase 1
DEIMIIIJ_00216	gene	2436	bcsB_1			
DEIMIIIJ_00216	CDS	2436	bcsB_1			Cyclic di-GMP-binding protein
DEIMIIIJ_00217	gene	4053	bepA_1			
DEIMIIIJ_00217	CDS	4053	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
DEIMIIIJ_00218	gene	477				
DEIMIIIJ_00218	CDS	477				hypothetical protein
DEIMIIIJ_00219	gene	1002				
DEIMIIIJ_00219	CDS	1002		3.2.1.4		Endoglucanase
DEIMIIIJ_00220	gene	1680	bcsG			
DEIMIIIJ_00220	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
DEIMIIIJ_00221	gene	198				
DEIMIIIJ_00221	CDS	198				hypothetical protein
DEIMIIIJ_00222	gene	1554	bcsE			
DEIMIIIJ_00222	CDS	1554	bcsE			Cyclic di-GMP binding protein BcsE
DEIMIIIJ_00223	gene	189	yhjR			
DEIMIIIJ_00223	CDS	189	yhjR			Protein YhjR
DEIMIIIJ_00224	gene	732	bcsQ_2			
DEIMIIIJ_00224	CDS	732	bcsQ_2			Cellulose biosynthesis protein BcsQ
DEIMIIIJ_00225	gene	2619	bcsA			
DEIMIIIJ_00225	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
DEIMIIIJ_00226	gene	2304	bcsB_2			
DEIMIIIJ_00226	CDS	2304	bcsB_2			Cyclic di-GMP-binding protein
DEIMIIIJ_00227	gene	1110	bcsZ			
DEIMIIIJ_00227	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
DEIMIIIJ_00228	gene	3480	bcsC			
DEIMIIIJ_00228	CDS	3480	bcsC		COG0457	Cellulose synthase operon protein C
DEIMIIIJ_00229	gene	2007	pdeK			
DEIMIIIJ_00229	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
DEIMIIIJ_00230	gene	1287	dctA_1			
DEIMIIIJ_00230	CDS	1287	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
DEIMIIIJ_00231	gene	1503	yhjJ			
DEIMIIIJ_00231	CDS	1503	yhjJ		COG0612	Protein YhjJ
DEIMIIIJ_00232	gene	930	kdgK_2			
DEIMIIIJ_00232	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
DEIMIIIJ_00233	gene	2052				
DEIMIIIJ_00233	CDS	2052				hypothetical protein
DEIMIIIJ_00234	gene	1323	yhjE			
DEIMIIIJ_00234	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
DEIMIIIJ_00235	gene	1032	yhjD			
DEIMIIIJ_00235	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
DEIMIIIJ_00236	gene	900	dmlR_2			
DEIMIIIJ_00236	CDS	900	dmlR_2			HTH-type transcriptional regulator DmlR
DEIMIIIJ_00237	gene	759	fabG_1			
DEIMIIIJ_00237	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DEIMIIIJ_00238	gene	534				
DEIMIIIJ_00238	CDS	534				hypothetical protein
DEIMIIIJ_00239	gene	1653	treF			
DEIMIIIJ_00239	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
DEIMIIIJ_00240	gene	1194				
DEIMIIIJ_00240	CDS	1194				hypothetical protein
DEIMIIIJ_00241	gene	624	gstB_1			
DEIMIIIJ_00241	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
DEIMIIIJ_00242	gene	1353	gor			
DEIMIIIJ_00242	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
DEIMIIIJ_00243	gene	843	rlmJ			
DEIMIIIJ_00243	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
DEIMIIIJ_00244	gene	1272				
DEIMIIIJ_00244	CDS	1272				hypothetical protein
DEIMIIIJ_00245	gene	2043	prlC			
DEIMIIIJ_00245	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
DEIMIIIJ_00246	gene	753	rsmJ			
DEIMIIIJ_00246	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
DEIMIIIJ_00247	gene	1473	dtpB			
DEIMIIIJ_00247	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
DEIMIIIJ_00248	gene	438	uspA			
DEIMIIIJ_00248	CDS	438	uspA		COG0589	Universal stress protein A
DEIMIIIJ_00249	gene	336	uspB			
DEIMIIIJ_00249	CDS	336	uspB			Universal stress protein B
DEIMIIIJ_00250	gene	1497	pitA			
DEIMIIIJ_00250	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
DEIMIIIJ_00251	gene	1149				
DEIMIIIJ_00251	CDS	1149			COG2081	putative protein
DEIMIIIJ_00252	gene	1014				
DEIMIIIJ_00252	CDS	1014			COG2239	Magnesium transporter MgtE
DEIMIIIJ_00253	gene	399	nikR			
DEIMIIIJ_00253	CDS	399	nikR		COG0864	Nickel-responsive regulator
DEIMIIIJ_00254	gene	792	nikE			
DEIMIIIJ_00254	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
DEIMIIIJ_00255	gene	765	nikD			
DEIMIIIJ_00255	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
DEIMIIIJ_00256	gene	834	nikC			
DEIMIIIJ_00256	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
DEIMIIIJ_00257	gene	945	nikB			
DEIMIIIJ_00257	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
DEIMIIIJ_00258	gene	1569	nikA			
DEIMIIIJ_00258	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
DEIMIIIJ_00259	gene	861	allS			
DEIMIIIJ_00259	CDS	861	allS			HTH-type transcriptional activator AllS
DEIMIIIJ_00260	gene	507	padC			
DEIMIIIJ_00260	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
DEIMIIIJ_00261	gene	1140	arnB			
DEIMIIIJ_00261	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DEIMIIIJ_00262	gene	984	arnC_1			
DEIMIIIJ_00262	CDS	984	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DEIMIIIJ_00263	gene	1986	arnA			
DEIMIIIJ_00263	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
DEIMIIIJ_00264	gene	903	arnD			
DEIMIIIJ_00264	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
DEIMIIIJ_00265	gene	1656	arnT			
DEIMIIIJ_00265	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DEIMIIIJ_00266	gene	339	arnE			
DEIMIIIJ_00266	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
DEIMIIIJ_00267	gene	381	arnF			
DEIMIIIJ_00267	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
DEIMIIIJ_00268	gene	1050	yhhT_1			
DEIMIIIJ_00268	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
DEIMIIIJ_00269	gene	1221	yhhS_1			
DEIMIIIJ_00269	CDS	1221	yhhS_1			putative MFS-type transporter YhhS
DEIMIIIJ_00270	gene	558				
DEIMIIIJ_00270	CDS	558				hypothetical protein
DEIMIIIJ_00271	gene	666	yhhQ			
DEIMIIIJ_00271	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
DEIMIIIJ_00272	gene	246	tusA			
DEIMIIIJ_00272	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
DEIMIIIJ_00273	gene	2211	zntA			
DEIMIIIJ_00273	CDS	2211	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
DEIMIIIJ_00274	gene	627				
DEIMIIIJ_00274	CDS	627				hypothetical protein
DEIMIIIJ_00275	gene	351				
DEIMIIIJ_00275	CDS	351				hypothetical protein
DEIMIIIJ_00276	gene	276				
DEIMIIIJ_00276	CDS	276				hypothetical protein
DEIMIIIJ_00277	gene	597	rsmD			
DEIMIIIJ_00277	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DEIMIIIJ_00278	gene	1524	ftsY			
DEIMIIIJ_00278	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
DEIMIIIJ_00279	gene	669	ftsE			
DEIMIIIJ_00279	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
DEIMIIIJ_00280	gene	1056	ftsX			
DEIMIIIJ_00280	CDS	1056	ftsX		COG2177	Cell division protein FtsX
DEIMIIIJ_00281	gene	855	rpoH			
DEIMIIIJ_00281	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
DEIMIIIJ_00282	gene	1524	gabR_1			
DEIMIIIJ_00282	CDS	1524	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
DEIMIIIJ_00283	gene	1266	puuE			
DEIMIIIJ_00283	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
DEIMIIIJ_00284	gene	1005				
DEIMIIIJ_00284	CDS	1005				IS110 family transposase IS5075
DEIMIIIJ_00285	gene	1266				
DEIMIIIJ_00285	CDS	1266				hypothetical protein
DEIMIIIJ_00286	gene	1098	livJ_1			
DEIMIIIJ_00286	CDS	1098	livJ_1		COG0683	Leu/Ile/Val-binding protein
DEIMIIIJ_00287	gene	384	panM			
DEIMIIIJ_00287	CDS	384	panM			PanD regulatory factor
DEIMIIIJ_00288	gene	1110	livK			
DEIMIIIJ_00288	CDS	1110	livK		COG0683	Leucine-specific-binding protein
DEIMIIIJ_00289	gene	927	livH_1			
DEIMIIIJ_00289	CDS	927	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DEIMIIIJ_00290	gene	1278				
DEIMIIIJ_00290	CDS	1278				hypothetical protein
DEIMIIIJ_00291	gene	768	lptB_1			
DEIMIIIJ_00291	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DEIMIIIJ_00292	gene	714	livF_1			
DEIMIIIJ_00292	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DEIMIIIJ_00293	gene	222				
DEIMIIIJ_00293	CDS	222				hypothetical protein
DEIMIIIJ_00294	gene	369				
DEIMIIIJ_00294	CDS	369				hypothetical protein
DEIMIIIJ_00295	gene	1317	ugpB_1			
DEIMIIIJ_00295	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
DEIMIIIJ_00296	gene	888	ugpA_1			
DEIMIIIJ_00296	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
DEIMIIIJ_00297	gene	846				
DEIMIIIJ_00297	CDS	846				hypothetical protein
DEIMIIIJ_00298	gene	1071	ugpC_1			
DEIMIIIJ_00298	CDS	1071	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
DEIMIIIJ_00299	gene	741	ugpQ			
DEIMIIIJ_00299	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
DEIMIIIJ_00300	gene	321	yhhA			
DEIMIIIJ_00300	CDS	321	yhhA			putative protein YhhA
DEIMIIIJ_00301	gene	1746	ggt			
DEIMIIIJ_00301	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
DEIMIIIJ_00302	gene	489	aaaT			
DEIMIIIJ_00302	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
DEIMIIIJ_00303	gene	654				
DEIMIIIJ_00303	CDS	654				hypothetical protein
DEIMIIIJ_00304	gene	1038	yhhX			
DEIMIIIJ_00304	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
DEIMIIIJ_00305	gene	696	yhhW			
DEIMIIIJ_00305	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
DEIMIIIJ_00306	gene	996	gntR_1			
DEIMIIIJ_00306	CDS	996	gntR_1			HTH-type transcriptional regulator GntR
DEIMIIIJ_00307	gene	531	gntK			
DEIMIIIJ_00307	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
DEIMIIIJ_00308	gene	1266	gntU			
DEIMIIIJ_00308	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
DEIMIIIJ_00309	gene	1107	asd_1			
DEIMIIIJ_00309	CDS	1107	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
DEIMIIIJ_00310	gene	2187	glgB			
DEIMIIIJ_00310	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
DEIMIIIJ_00311	gene	1977	glgX			
DEIMIIIJ_00311	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
DEIMIIIJ_00312	gene	1296	glgC			
DEIMIIIJ_00312	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
DEIMIIIJ_00313	gene	1434	glgA			
DEIMIIIJ_00313	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
DEIMIIIJ_00314	gene	2448	malP_3			
DEIMIIIJ_00314	CDS	2448	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
DEIMIIIJ_00315	gene	348	higB2			
DEIMIIIJ_00315	CDS	348	higB2		COG4683	Putative toxin HigB2
DEIMIIIJ_00316	gene	300				
DEIMIIIJ_00316	CDS	300				hypothetical protein
DEIMIIIJ_00317	gene	1509	glpD			
DEIMIIIJ_00317	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
DEIMIIIJ_00318	gene	330	glpE_1			
DEIMIIIJ_00318	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
DEIMIIIJ_00319	gene	825	glpG			
DEIMIIIJ_00319	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
DEIMIIIJ_00320	gene	759	glpR_1			
DEIMIIIJ_00320	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
DEIMIIIJ_00321	gene	2706	malT_1			
DEIMIIIJ_00321	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
DEIMIIIJ_00322	gene	2391	malP_4			
DEIMIIIJ_00322	CDS	2391	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
DEIMIIIJ_00323	gene	2094	malQ			
DEIMIIIJ_00323	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
DEIMIIIJ_00324	gene	1317	gntT			
DEIMIIIJ_00324	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
DEIMIIIJ_00325	gene	576	nfuA			
DEIMIIIJ_00325	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
DEIMIIIJ_00326	gene	675				
DEIMIIIJ_00326	CDS	675				hypothetical protein
DEIMIIIJ_00327	gene	774	bioH			
DEIMIIIJ_00327	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
DEIMIIIJ_00328	gene	270				
DEIMIIIJ_00328	CDS	270				hypothetical protein
DEIMIIIJ_00329	gene	240	feoC			
DEIMIIIJ_00329	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
DEIMIIIJ_00330	gene	2319	feoB			
DEIMIIIJ_00330	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
DEIMIIIJ_00331	gene	228	feoA			
DEIMIIIJ_00331	CDS	228	feoA		COG1918	Fe(2+) transport protein A
DEIMIIIJ_00332	gene	2331	yhgF			
DEIMIIIJ_00332	CDS	2331	yhgF		COG2183	Protein YhgF
DEIMIIIJ_00333	gene	474	greB			
DEIMIIIJ_00333	CDS	474	greB		COG0782	Transcription elongation factor GreB
DEIMIIIJ_00334	gene	720	ompR_1			
DEIMIIIJ_00334	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
DEIMIIIJ_00335	gene	1356	envZ			
DEIMIIIJ_00335	CDS	1356	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
DEIMIIIJ_00336	gene	1623	pckA_1			
DEIMIIIJ_00336	CDS	1623	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
DEIMIIIJ_00337	gene	879	hslO			
DEIMIIIJ_00337	CDS	879	hslO		COG1281	33 kDa chaperonin
DEIMIIIJ_00338	gene	402	hslR			
DEIMIIIJ_00338	CDS	402	hslR		COG1188	Heat shock protein 15
DEIMIIIJ_00339	gene	684	yrfG			
DEIMIIIJ_00339	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
DEIMIIIJ_00340	gene	2130	igaA			
DEIMIIIJ_00340	CDS	2130	igaA			Intracellular growth attenuator protein igaA
DEIMIIIJ_00341	gene	561	nudE			
DEIMIIIJ_00341	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
DEIMIIIJ_00342	gene	2559	mrcA			
DEIMIIIJ_00342	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
DEIMIIIJ_00343	gene	801				
DEIMIIIJ_00343	CDS	801				hypothetical protein
DEIMIIIJ_00344	gene	534				
DEIMIIIJ_00344	CDS	534				hypothetical protein
DEIMIIIJ_00345	gene	429				
DEIMIIIJ_00345	CDS	429				hypothetical protein
DEIMIIIJ_00346	gene	1245	pilQ			
DEIMIIIJ_00346	CDS	1245	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
DEIMIIIJ_00347	gene	522	aroK			
DEIMIIIJ_00347	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
DEIMIIIJ_00348	gene	1095	aroB			
DEIMIIIJ_00348	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DEIMIIIJ_00349	gene	1260	damX			
DEIMIIIJ_00349	CDS	1260	damX		COG3266	Cell division protein DamX
DEIMIIIJ_00350	gene	828	dam_1			
DEIMIIIJ_00350	CDS	828	dam_1	2.1.1.72	COG0338	DNA adenine methylase
DEIMIIIJ_00351	gene	678	rpe			
DEIMIIIJ_00351	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
DEIMIIIJ_00352	gene	762	gph			
DEIMIIIJ_00352	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
DEIMIIIJ_00353	gene	1005	trpS			
DEIMIIIJ_00353	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
DEIMIIIJ_00354	gene	1374	cysG_1			
DEIMIIIJ_00354	CDS	1374	cysG_1		COG0007	Siroheme synthase
DEIMIIIJ_00355	gene	327	nirD			
DEIMIIIJ_00355	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
DEIMIIIJ_00356	gene	2544	nasD			
DEIMIIIJ_00356	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
DEIMIIIJ_00357	gene	102				
DEIMIIIJ_00357	CDS	102				hypothetical protein
DEIMIIIJ_00358	gene	1323	codA_1			
DEIMIIIJ_00358	CDS	1323	codA_1	3.5.4.1	COG0402	Cytosine deaminase
DEIMIIIJ_00359	gene	1188	tsgA			
DEIMIIIJ_00359	CDS	1188	tsgA		COG0477	Protein TsgA
DEIMIIIJ_00360	gene	570	ppiA			
DEIMIIIJ_00360	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
DEIMIIIJ_00361	gene	168	yhfG			
DEIMIIIJ_00361	CDS	168	yhfG			putative protein YhfG
DEIMIIIJ_00362	gene	603	fic			
DEIMIIIJ_00362	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
DEIMIIIJ_00363	gene	564	pabA			
DEIMIIIJ_00363	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
DEIMIIIJ_00364	gene	1221	argD			
DEIMIIIJ_00364	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
DEIMIIIJ_00365	gene	2079				
DEIMIIIJ_00365	CDS	2079				hypothetical protein
DEIMIIIJ_00366	gene	633	crp			
DEIMIIIJ_00366	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
DEIMIIIJ_00367	gene	405	yhfA			
DEIMIIIJ_00367	CDS	405	yhfA		COG1765	Protein YhfA
DEIMIIIJ_00368	gene	870	cfxP			
DEIMIIIJ_00368	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
DEIMIIIJ_00369	gene	219				
DEIMIIIJ_00369	CDS	219				hypothetical protein
DEIMIIIJ_00370	gene	1023				
DEIMIIIJ_00370	CDS	1023				hypothetical protein
DEIMIIIJ_00371	gene	1905	yheS_1			
DEIMIIIJ_00371	CDS	1905	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
DEIMIIIJ_00372	gene	561	ywrO			
DEIMIIIJ_00372	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
DEIMIIIJ_00373	gene	1806	kefC_1			
DEIMIIIJ_00373	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
DEIMIIIJ_00374	gene	201				
DEIMIIIJ_00374	CDS	201				hypothetical protein
DEIMIIIJ_00375	gene	588				
DEIMIIIJ_00375	CDS	588				hypothetical protein
DEIMIIIJ_00376	gene	219	slyX			
DEIMIIIJ_00376	CDS	219	slyX		COG2900	Protein SlyX 
DEIMIIIJ_00377	gene	831	fkpA			
DEIMIIIJ_00377	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
DEIMIIIJ_00378	gene	723	dauR			
DEIMIIIJ_00378	CDS	723	dauR		COG2964	Transcriptional regulator DauR
DEIMIIIJ_00379	gene	387	tusD			
DEIMIIIJ_00379	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
DEIMIIIJ_00380	gene	360	tusC			
DEIMIIIJ_00380	CDS	360	tusC		COG2923	Protein TusC
DEIMIIIJ_00381	gene	288	tusB			
DEIMIIIJ_00381	CDS	288	tusB		COG2168	Protein TusB
DEIMIIIJ_00382	gene	375	rpsL			
DEIMIIIJ_00382	CDS	375	rpsL		COG0048	30S ribosomal protein S12
DEIMIIIJ_00383	gene	471	rpsG			
DEIMIIIJ_00383	CDS	471	rpsG		COG0049	30S ribosomal protein S7
DEIMIIIJ_00384	gene	2115	fusA_1			
DEIMIIIJ_00384	CDS	2115	fusA_1		COG0480	Elongation factor G
DEIMIIIJ_00385	gene	1185	tuf1_1			
DEIMIIIJ_00385	CDS	1185	tuf1_1			Elongation factor Tu 1
DEIMIIIJ_00386	gene	195	bfd			
DEIMIIIJ_00386	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
DEIMIIIJ_00387	gene	477	bfr			
DEIMIIIJ_00387	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
DEIMIIIJ_00388	gene	522				
DEIMIIIJ_00388	CDS	522				hypothetical protein
DEIMIIIJ_00389	gene	312	rpsJ			
DEIMIIIJ_00389	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
DEIMIIIJ_00390	gene	630	rplC			
DEIMIIIJ_00390	CDS	630	rplC		COG0087	50S ribosomal protein L3
DEIMIIIJ_00391	gene	606	rplD			
DEIMIIIJ_00391	CDS	606	rplD		COG0088	50S ribosomal protein L4
DEIMIIIJ_00392	gene	303	rplW			
DEIMIIIJ_00392	CDS	303	rplW		COG0089	50S ribosomal protein L23
DEIMIIIJ_00393	gene	822	rplB			
DEIMIIIJ_00393	CDS	822	rplB		COG0090	50S ribosomal protein L2
DEIMIIIJ_00394	gene	279	rpsS			
DEIMIIIJ_00394	CDS	279	rpsS		COG0185	30S ribosomal protein S19
DEIMIIIJ_00395	gene	333	rplV			
DEIMIIIJ_00395	CDS	333	rplV		COG0091	50S ribosomal protein L22
DEIMIIIJ_00396	gene	699	rpsC			
DEIMIIIJ_00396	CDS	699	rpsC		COG0092	30S ribosomal protein S3
DEIMIIIJ_00397	gene	411	rplP			
DEIMIIIJ_00397	CDS	411	rplP		COG0197	50S ribosomal protein L16
DEIMIIIJ_00398	gene	192	rpmC			
DEIMIIIJ_00398	CDS	192	rpmC		COG0255	50S ribosomal protein L29
DEIMIIIJ_00399	gene	255	rpsQ			
DEIMIIIJ_00399	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
DEIMIIIJ_00400	gene	372	rplN			
DEIMIIIJ_00400	CDS	372	rplN		COG0093	50S ribosomal protein L14
DEIMIIIJ_00401	gene	315	rplX			
DEIMIIIJ_00401	CDS	315	rplX		COG0198	50S ribosomal protein L24
DEIMIIIJ_00402	gene	540	rplE			
DEIMIIIJ_00402	CDS	540	rplE		COG0094	50S ribosomal protein L5
DEIMIIIJ_00403	gene	306	rpsN			
DEIMIIIJ_00403	CDS	306	rpsN		COG0199	30S ribosomal protein S14
DEIMIIIJ_00404	gene	393	rpsH			
DEIMIIIJ_00404	CDS	393	rpsH		COG0096	30S ribosomal protein S8
DEIMIIIJ_00405	gene	534	rplF			
DEIMIIIJ_00405	CDS	534	rplF		COG0097	50S ribosomal protein L6
DEIMIIIJ_00406	gene	354	rplR			
DEIMIIIJ_00406	CDS	354	rplR		COG0256	50S ribosomal protein L18
DEIMIIIJ_00407	gene	504	rpsE			
DEIMIIIJ_00407	CDS	504	rpsE		COG0098	30S ribosomal protein S5
DEIMIIIJ_00408	gene	180	rpmD			
DEIMIIIJ_00408	CDS	180	rpmD		COG1841	50S ribosomal protein L30
DEIMIIIJ_00409	gene	435	rplO			
DEIMIIIJ_00409	CDS	435	rplO		COG0200	50S ribosomal protein L15
DEIMIIIJ_00410	gene	1332	secY			
DEIMIIIJ_00410	CDS	1332	secY		COG0201	Protein translocase subunit SecY
DEIMIIIJ_00411	gene	357	rpsM			
DEIMIIIJ_00411	CDS	357	rpsM		COG0099	30S ribosomal protein S13
DEIMIIIJ_00412	gene	621	rpsD			
DEIMIIIJ_00412	CDS	621	rpsD		COG0522	30S ribosomal protein S4
DEIMIIIJ_00413	gene	990	rpoA			
DEIMIIIJ_00413	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
DEIMIIIJ_00414	gene	387	rplQ			
