locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLJHALKC_00222	gene	1002				
PLJHALKC_00222	CDS	1002		3.2.1.4		Endoglucanase
PLJHALKC_00223	gene	1680	bcsG			
PLJHALKC_00223	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
PLJHALKC_00224	gene	198				
PLJHALKC_00224	CDS	198				hypothetical protein
PLJHALKC_00225	gene	1554	bcsE			
PLJHALKC_00225	CDS	1554	bcsE			Cyclic di-GMP binding protein BcsE
PLJHALKC_00226	gene	189	yhjR			
PLJHALKC_00226	CDS	189	yhjR			Protein YhjR
PLJHALKC_00227	gene	732	bcsQ_2			
PLJHALKC_00227	CDS	732	bcsQ_2			Cellulose biosynthesis protein BcsQ
PLJHALKC_00228	gene	2619	bcsA			
PLJHALKC_00228	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
PLJHALKC_00229	gene	2304	bcsB_2			
PLJHALKC_00229	CDS	2304	bcsB_2			Cyclic di-GMP-binding protein
PLJHALKC_00230	gene	1110	bcsZ			
PLJHALKC_00230	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
PLJHALKC_00231	gene	3477	bcsC			
PLJHALKC_00231	CDS	3477	bcsC		COG0457	Cellulose synthase operon protein C
PLJHALKC_00232	gene	2007	pdeK			
PLJHALKC_00232	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
PLJHALKC_00233	gene	1287	dctA_1			
PLJHALKC_00233	CDS	1287	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
PLJHALKC_00234	gene	1503	yhjJ			
PLJHALKC_00234	CDS	1503	yhjJ		COG0612	Protein YhjJ
PLJHALKC_00235	gene	930	kdgK_2			
PLJHALKC_00235	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
PLJHALKC_00236	gene	2052				
PLJHALKC_00236	CDS	2052				hypothetical protein
PLJHALKC_00237	gene	1323	yhjE			
PLJHALKC_00237	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
PLJHALKC_00238	gene	1032	yhjD			
PLJHALKC_00238	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
PLJHALKC_00239	gene	900	dmlR_2			
PLJHALKC_00239	CDS	900	dmlR_2			HTH-type transcriptional regulator DmlR
PLJHALKC_00240	gene	759	fabG_1			
PLJHALKC_00240	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PLJHALKC_00241	gene	534				
PLJHALKC_00241	CDS	534				hypothetical protein
PLJHALKC_00242	gene	1653	treF			
PLJHALKC_00242	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
PLJHALKC_00243	gene	1194				
PLJHALKC_00243	CDS	1194				hypothetical protein
PLJHALKC_00244	gene	624	gstB_1			
PLJHALKC_00244	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
PLJHALKC_00245	gene	1353	gor			
PLJHALKC_00245	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
PLJHALKC_00246	gene	843	rlmJ			
PLJHALKC_00246	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
PLJHALKC_00247	gene	1272				
PLJHALKC_00247	CDS	1272				hypothetical protein
PLJHALKC_00248	gene	2043	prlC			
PLJHALKC_00248	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
PLJHALKC_00249	gene	753	rsmJ			
PLJHALKC_00249	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
PLJHALKC_00250	gene	1473	dtpB			
PLJHALKC_00250	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
PLJHALKC_00251	gene	438	uspA			
PLJHALKC_00251	CDS	438	uspA		COG0589	Universal stress protein A
PLJHALKC_00252	gene	336	uspB			
PLJHALKC_00252	CDS	336	uspB			Universal stress protein B
PLJHALKC_00253	gene	1497	pitA			
PLJHALKC_00253	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
PLJHALKC_00254	gene	1149				
PLJHALKC_00254	CDS	1149			COG2081	putative protein
PLJHALKC_00255	gene	1014				
PLJHALKC_00255	CDS	1014			COG2239	Magnesium transporter MgtE
PLJHALKC_00256	gene	399	nikR			
PLJHALKC_00256	CDS	399	nikR		COG0864	Nickel-responsive regulator
PLJHALKC_00257	gene	792	nikE			
PLJHALKC_00257	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
PLJHALKC_00258	gene	765	nikD			
PLJHALKC_00258	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
PLJHALKC_00259	gene	834	nikC			
PLJHALKC_00259	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
PLJHALKC_00260	gene	945	nikB			
PLJHALKC_00260	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
PLJHALKC_00261	gene	1569	nikA			
PLJHALKC_00261	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
PLJHALKC_00262	gene	861	allS			
PLJHALKC_00262	CDS	861	allS			HTH-type transcriptional activator AllS
PLJHALKC_00263	gene	507	padC			
PLJHALKC_00263	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
PLJHALKC_00264	gene	1140	arnB			
PLJHALKC_00264	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PLJHALKC_00265	gene	984	arnC			
PLJHALKC_00265	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PLJHALKC_00266	gene	1986	arnA			
PLJHALKC_00266	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
PLJHALKC_00267	gene	903	arnD			
PLJHALKC_00267	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
PLJHALKC_00268	gene	1656	arnT			
PLJHALKC_00268	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
PLJHALKC_00269	gene	339	arnE			
PLJHALKC_00269	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
PLJHALKC_00270	gene	381	arnF			
PLJHALKC_00270	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
PLJHALKC_00271	gene	1050	yhhT_1			
PLJHALKC_00271	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
PLJHALKC_00272	gene	1221	yhhS_1			
PLJHALKC_00272	CDS	1221	yhhS_1			putative MFS-type transporter YhhS
PLJHALKC_00273	gene	558				
PLJHALKC_00273	CDS	558				hypothetical protein
PLJHALKC_00274	gene	666	yhhQ			
PLJHALKC_00274	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
PLJHALKC_00275	gene	246	tusA			
PLJHALKC_00275	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
PLJHALKC_00276	gene	2211	zntA			
PLJHALKC_00276	CDS	2211	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
PLJHALKC_00277	gene	627				
PLJHALKC_00277	CDS	627				hypothetical protein
PLJHALKC_00278	gene	351				
PLJHALKC_00278	CDS	351				hypothetical protein
PLJHALKC_00279	gene	276				
PLJHALKC_00279	CDS	276				hypothetical protein
PLJHALKC_00280	gene	597	rsmD			
PLJHALKC_00280	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
PLJHALKC_00281	gene	1524	ftsY			
PLJHALKC_00281	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
PLJHALKC_00282	gene	669	ftsE			
PLJHALKC_00282	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
PLJHALKC_00283	gene	1056	ftsX			
PLJHALKC_00283	CDS	1056	ftsX		COG2177	Cell division protein FtsX
PLJHALKC_00284	gene	855	rpoH			
PLJHALKC_00284	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
PLJHALKC_00285	gene	1524	gabR_1			
PLJHALKC_00285	CDS	1524	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
PLJHALKC_00286	gene	1266	puuE			
PLJHALKC_00286	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
PLJHALKC_00287	gene	1245				
PLJHALKC_00287	CDS	1245				hypothetical protein
PLJHALKC_00288	gene	1098	livJ_1			
PLJHALKC_00288	CDS	1098	livJ_1		COG0683	Leu/Ile/Val-binding protein
PLJHALKC_00289	gene	384	panM			
PLJHALKC_00289	CDS	384	panM			PanD regulatory factor
PLJHALKC_00290	gene	1110	livK			
PLJHALKC_00290	CDS	1110	livK		COG0683	Leucine-specific-binding protein
PLJHALKC_00291	gene	927	livH_1			
PLJHALKC_00291	CDS	927	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PLJHALKC_00292	gene	1278				
PLJHALKC_00292	CDS	1278				hypothetical protein
PLJHALKC_00293	gene	768	lptB_1			
PLJHALKC_00293	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PLJHALKC_00294	gene	714	livF_1			
PLJHALKC_00294	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PLJHALKC_00295	gene	222				
PLJHALKC_00295	CDS	222				hypothetical protein
PLJHALKC_00296	gene	369				
PLJHALKC_00296	CDS	369				hypothetical protein
PLJHALKC_00297	gene	1317	ugpB_1			
PLJHALKC_00297	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
PLJHALKC_00298	gene	888	ugpA_1			
PLJHALKC_00298	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
PLJHALKC_00299	gene	846	lacG_1			
PLJHALKC_00299	CDS	846	lacG_1			Lactose transport system permease protein LacG
PLJHALKC_00300	gene	1071	ugpC_1			
PLJHALKC_00300	CDS	1071	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
PLJHALKC_00301	gene	741	ugpQ			
PLJHALKC_00301	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
PLJHALKC_00302	gene	321	yhhA			
PLJHALKC_00302	CDS	321	yhhA			putative protein YhhA
PLJHALKC_00303	gene	1746	ggt			
PLJHALKC_00303	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
PLJHALKC_00304	gene	489	aaaT			
PLJHALKC_00304	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
PLJHALKC_00305	gene	645				
PLJHALKC_00305	CDS	645				hypothetical protein
PLJHALKC_00306	gene	1038	yhhX			
PLJHALKC_00306	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
PLJHALKC_00307	gene	696	yhhW			
PLJHALKC_00307	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
PLJHALKC_00308	gene	996	gntR_1			
PLJHALKC_00308	CDS	996	gntR_1			HTH-type transcriptional regulator GntR
PLJHALKC_00309	gene	531	gntK			
PLJHALKC_00309	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
PLJHALKC_00310	gene	1266	gntU			
PLJHALKC_00310	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
PLJHALKC_00311	gene	1107	asd_1			
PLJHALKC_00311	CDS	1107	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
PLJHALKC_00312	gene	2187	glgB			
PLJHALKC_00312	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
PLJHALKC_00313	gene	1977	glgX			
PLJHALKC_00313	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
PLJHALKC_00314	gene	1296	glgC_1			
PLJHALKC_00314	CDS	1296	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
PLJHALKC_00315	gene	1434	glgA			
PLJHALKC_00315	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
PLJHALKC_00316	gene	2448	malP_3			
PLJHALKC_00316	CDS	2448	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
PLJHALKC_00317	gene	348	higB2			
PLJHALKC_00317	CDS	348	higB2		COG4683	Putative toxin HigB2
PLJHALKC_00318	gene	300				
PLJHALKC_00318	CDS	300				hypothetical protein
PLJHALKC_00319	gene	1509	glpD			
PLJHALKC_00319	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
PLJHALKC_00320	gene	330	glpE_1			
PLJHALKC_00320	CDS	330	glpE_1	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
PLJHALKC_00321	gene	825	glpG			
PLJHALKC_00321	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
PLJHALKC_00322	gene	759	glpR_1			
PLJHALKC_00322	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
PLJHALKC_00323	gene	2706	malT_1			
PLJHALKC_00323	CDS	2706	malT_1		COG2909	HTH-type transcriptional regulator MalT
PLJHALKC_00324	gene	2391	malP_4			
PLJHALKC_00324	CDS	2391	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
PLJHALKC_00325	gene	2094	malQ			
PLJHALKC_00325	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
PLJHALKC_00326	gene	1317	gntT			
PLJHALKC_00326	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
PLJHALKC_00327	gene	576	nfuA			
PLJHALKC_00327	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
PLJHALKC_00328	gene	675				
PLJHALKC_00328	CDS	675				hypothetical protein
PLJHALKC_00329	gene	774	bioH			
PLJHALKC_00329	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
PLJHALKC_00330	gene	270				
PLJHALKC_00330	CDS	270				hypothetical protein
PLJHALKC_00331	gene	240	feoC			
PLJHALKC_00331	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
PLJHALKC_00332	gene	2319	feoB			
PLJHALKC_00332	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
PLJHALKC_00333	gene	228	feoA			
PLJHALKC_00333	CDS	228	feoA		COG1918	Fe(2+) transport protein A
PLJHALKC_00334	gene	2331	yhgF			
PLJHALKC_00334	CDS	2331	yhgF		COG2183	Protein YhgF
PLJHALKC_00335	gene	474	greB			
PLJHALKC_00335	CDS	474	greB		COG0782	Transcription elongation factor GreB
PLJHALKC_00336	gene	720	ompR_1			
PLJHALKC_00336	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
PLJHALKC_00337	gene	1356	envZ			
PLJHALKC_00337	CDS	1356	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
PLJHALKC_00338	gene	1623	pckA_1			
PLJHALKC_00338	CDS	1623	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
PLJHALKC_00339	gene	879	hslO			
PLJHALKC_00339	CDS	879	hslO		COG1281	33 kDa chaperonin
PLJHALKC_00340	gene	402	hslR			
PLJHALKC_00340	CDS	402	hslR		COG1188	Heat shock protein 15
PLJHALKC_00341	gene	684	yrfG			
PLJHALKC_00341	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
PLJHALKC_00342	gene	2130	igaA			
PLJHALKC_00342	CDS	2130	igaA			Intracellular growth attenuator protein igaA
PLJHALKC_00343	gene	567	nudE			
PLJHALKC_00343	CDS	567	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
PLJHALKC_00344	gene	2559	mrcA			
PLJHALKC_00344	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
PLJHALKC_00345	gene	801				
PLJHALKC_00345	CDS	801				hypothetical protein
PLJHALKC_00346	gene	534				
PLJHALKC_00346	CDS	534				hypothetical protein
PLJHALKC_00347	gene	429				
PLJHALKC_00347	CDS	429				hypothetical protein
PLJHALKC_00348	gene	1245	pilQ			
PLJHALKC_00348	CDS	1245	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
PLJHALKC_00349	gene	522	aroK			
PLJHALKC_00349	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
PLJHALKC_00350	gene	1095	aroB			
PLJHALKC_00350	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
PLJHALKC_00351	gene	1260	damX			
PLJHALKC_00351	CDS	1260	damX		COG3266	Cell division protein DamX
PLJHALKC_00352	gene	828	dam_1			
PLJHALKC_00352	CDS	828	dam_1	2.1.1.72	COG0338	DNA adenine methylase
PLJHALKC_00353	gene	678	rpe			
PLJHALKC_00353	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
PLJHALKC_00354	gene	762	gph			
PLJHALKC_00354	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
PLJHALKC_00355	gene	1005	trpS			
PLJHALKC_00355	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
PLJHALKC_00356	gene	1374	cysG_1			
PLJHALKC_00356	CDS	1374	cysG_1		COG0007	Siroheme synthase
PLJHALKC_00357	gene	327	nirD			
PLJHALKC_00357	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
PLJHALKC_00358	gene	2544	nasD			
PLJHALKC_00358	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
PLJHALKC_00359	gene	102				
PLJHALKC_00359	CDS	102				hypothetical protein
PLJHALKC_00360	gene	1323	codA_1			
PLJHALKC_00360	CDS	1323	codA_1	3.5.4.1	COG0402	Cytosine deaminase
PLJHALKC_00361	gene	1188	tsgA			
PLJHALKC_00361	CDS	1188	tsgA		COG0477	Protein TsgA
PLJHALKC_00362	gene	570	ppiA			
PLJHALKC_00362	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
PLJHALKC_00363	gene	168	yhfG			
PLJHALKC_00363	CDS	168	yhfG			putative protein YhfG
PLJHALKC_00364	gene	603	fic			
PLJHALKC_00364	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
PLJHALKC_00365	gene	564	pabA			
PLJHALKC_00365	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
PLJHALKC_00366	gene	1221	argD			
PLJHALKC_00366	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
PLJHALKC_00367	gene	2079				
PLJHALKC_00367	CDS	2079				hypothetical protein
PLJHALKC_00368	gene	633	crp			
PLJHALKC_00368	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
PLJHALKC_00369	gene	405	yhfA			
PLJHALKC_00369	CDS	405	yhfA		COG1765	Protein YhfA
PLJHALKC_00370	gene	870	cfxP			
PLJHALKC_00370	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
PLJHALKC_00371	gene	219				
PLJHALKC_00371	CDS	219				hypothetical protein
PLJHALKC_00372	gene	1023				
PLJHALKC_00372	CDS	1023				hypothetical protein
PLJHALKC_00373	gene	1905	yheS			
PLJHALKC_00373	CDS	1905	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
PLJHALKC_00374	gene	561	ywrO			
PLJHALKC_00374	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
PLJHALKC_00375	gene	1806	kefC_1			
PLJHALKC_00375	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
PLJHALKC_00376	gene	201				
PLJHALKC_00376	CDS	201				hypothetical protein
PLJHALKC_00377	gene	588				
PLJHALKC_00377	CDS	588				hypothetical protein
PLJHALKC_00378	gene	219	slyX			
PLJHALKC_00378	CDS	219	slyX		COG2900	Protein SlyX 
PLJHALKC_00379	gene	831	fkpA			
PLJHALKC_00379	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
PLJHALKC_00380	gene	723	dauR			
PLJHALKC_00380	CDS	723	dauR		COG2964	Transcriptional regulator DauR
PLJHALKC_00381	gene	387	tusD			
PLJHALKC_00381	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
PLJHALKC_00382	gene	360	tusC			
PLJHALKC_00382	CDS	360	tusC		COG2923	Protein TusC
PLJHALKC_00383	gene	288	tusB			
PLJHALKC_00383	CDS	288	tusB		COG2168	Protein TusB
PLJHALKC_00384	gene	375	rpsL			
PLJHALKC_00384	CDS	375	rpsL		COG0048	30S ribosomal protein S12
PLJHALKC_00385	gene	471	rpsG			
PLJHALKC_00385	CDS	471	rpsG		COG0049	30S ribosomal protein S7
PLJHALKC_00386	gene	2115	fusA_1			
PLJHALKC_00386	CDS	2115	fusA_1		COG0480	Elongation factor G
PLJHALKC_00387	gene	1185	tuf1_1			
PLJHALKC_00387	CDS	1185	tuf1_1			Elongation factor Tu 1
PLJHALKC_00388	gene	195	bfd			
PLJHALKC_00388	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
PLJHALKC_00389	gene	477	bfr			
PLJHALKC_00389	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
PLJHALKC_00390	gene	522				
PLJHALKC_00390	CDS	522				hypothetical protein
PLJHALKC_00391	gene	312	rpsJ			
PLJHALKC_00391	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
PLJHALKC_00392	gene	630	rplC			
PLJHALKC_00392	CDS	630	rplC		COG0087	50S ribosomal protein L3
PLJHALKC_00393	gene	606	rplD			
PLJHALKC_00393	CDS	606	rplD		COG0088	50S ribosomal protein L4
PLJHALKC_00394	gene	303	rplW			
PLJHALKC_00394	CDS	303	rplW		COG0089	50S ribosomal protein L23
PLJHALKC_00395	gene	822	rplB			
PLJHALKC_00395	CDS	822	rplB		COG0090	50S ribosomal protein L2
PLJHALKC_00396	gene	279	rpsS			
PLJHALKC_00396	CDS	279	rpsS		COG0185	30S ribosomal protein S19
PLJHALKC_00397	gene	333	rplV			
PLJHALKC_00397	CDS	333	rplV		COG0091	50S ribosomal protein L22
PLJHALKC_00398	gene	699	rpsC			
PLJHALKC_00398	CDS	699	rpsC		COG0092	30S ribosomal protein S3
PLJHALKC_00399	gene	411	rplP			
PLJHALKC_00399	CDS	411	rplP		COG0197	50S ribosomal protein L16
PLJHALKC_00400	gene	192	rpmC			
PLJHALKC_00400	CDS	192	rpmC		COG0255	50S ribosomal protein L29
PLJHALKC_00401	gene	255	rpsQ			
PLJHALKC_00401	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
PLJHALKC_00402	gene	372	rplN			
PLJHALKC_00402	CDS	372	rplN		COG0093	50S ribosomal protein L14
PLJHALKC_00403	gene	315	rplX			
PLJHALKC_00403	CDS	315	rplX		COG0198	50S ribosomal protein L24
PLJHALKC_00404	gene	540	rplE			
PLJHALKC_00404	CDS	540	rplE		COG0094	50S ribosomal protein L5
PLJHALKC_00405	gene	306	rpsN			
PLJHALKC_00405	CDS	306	rpsN		COG0199	30S ribosomal protein S14
PLJHALKC_00406	gene	393	rpsH			
PLJHALKC_00406	CDS	393	rpsH		COG0096	30S ribosomal protein S8
PLJHALKC_00407	gene	534	rplF			
PLJHALKC_00407	CDS	534	rplF		COG0097	50S ribosomal protein L6
PLJHALKC_00408	gene	354	rplR			
PLJHALKC_00408	CDS	354	rplR		COG0256	50S ribosomal protein L18
PLJHALKC_00409	gene	504	rpsE			
PLJHALKC_00409	CDS	504	rpsE		COG0098	30S ribosomal protein S5
PLJHALKC_00410	gene	180	rpmD			
PLJHALKC_00410	CDS	180	rpmD		COG1841	50S ribosomal protein L30
PLJHALKC_00411	gene	435	rplO			
PLJHALKC_00411	CDS	435	rplO		COG0200	50S ribosomal protein L15
PLJHALKC_00412	gene	1332	secY			
PLJHALKC_00412	CDS	1332	secY		COG0201	Protein translocase subunit SecY
PLJHALKC_00413	gene	357	rpsM			
PLJHALKC_00413	CDS	357	rpsM		COG0099	30S ribosomal protein S13
PLJHALKC_00414	gene	621	rpsD			
PLJHALKC_00414	CDS	621	rpsD		COG0522	30S ribosomal protein S4
PLJHALKC_00415	gene	990	rpoA			
PLJHALKC_00415	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
PLJHALKC_00416	gene	387	rplQ			
PLJHALKC_00416	CDS	387	rplQ		COG0203	50S ribosomal protein L17
PLJHALKC_00417	gene	369				
PLJHALKC_00417	CDS	369				hypothetical protein
PLJHALKC_00418	gene	426	zntR			
PLJHALKC_00418	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
PLJHALKC_00419	gene	279				
PLJHALKC_00419	CDS	279				hypothetical protein
PLJHALKC_00420	gene	414	mscL			
PLJHALKC_00420	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
PLJHALKC_00421	gene	1377	trkA			
PLJHALKC_00421	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
PLJHALKC_00422	gene	1296	rsmB			
PLJHALKC_00422	CDS	1296	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PLJHALKC_00423	gene	948	fmt			
PLJHALKC_00423	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PLJHALKC_00424	gene	510	def			
PLJHALKC_00424	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
PLJHALKC_00425	gene	1125				
PLJHALKC_00425	CDS	1125				hypothetical protein
PLJHALKC_00426	gene	474	smg			
PLJHALKC_00426	CDS	474	smg			Protein Smg
PLJHALKC_00427	gene	543	topA_1			
PLJHALKC_00427	CDS	543	topA_1	5.6.2.1		DNA topoisomerase 1
PLJHALKC_00428	gene	573	tsaC			
PLJHALKC_00428	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
PLJHALKC_00429	gene	819	aroE_1			
PLJHALKC_00429	CDS	819	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PLJHALKC_00430	gene	258				
PLJHALKC_00430	CDS	258				hypothetical protein
PLJHALKC_00431	gene	555	yrdA_1			
PLJHALKC_00431	CDS	555	yrdA_1		COG0663	Protein YrdA
PLJHALKC_00432	gene	1536				
PLJHALKC_00432	rRNA	1536				16S ribosomal RNA
PLJHALKC_00433	gene	2899				
PLJHALKC_00433	rRNA	2899				23S ribosomal RNA
PLJHALKC_00434	gene	111				
PLJHALKC_00434	rRNA	111				5S ribosomal RNA
PLJHALKC_00435	gene	76				
PLJHALKC_00435	tRNA	76				tRNA-Thr(ggt)
PLJHALKC_00436	gene	110				
PLJHALKC_00436	rRNA	110				5S ribosomal RNA
PLJHALKC_00437	gene	222				
PLJHALKC_00437	CDS	222				hypothetical protein
PLJHALKC_00438	gene	3111	acrF			
PLJHALKC_00438	CDS	3111	acrF		COG0841	Multidrug export protein AcrF
PLJHALKC_00439	gene	1140	acrE			
PLJHALKC_00439	CDS	1140	acrE			Multidrug export protein AcrE
PLJHALKC_00440	gene	651	acrR_1			
PLJHALKC_00440	CDS	651	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
PLJHALKC_00441	gene	1227	intA_1			
PLJHALKC_00441	CDS	1227	intA_1		COG0582	Prophage integrase IntA
PLJHALKC_00442	gene	942				
PLJHALKC_00442	CDS	942				hypothetical protein
